AMT_CREDIT;CNT_CHILDREN;FLAG_OWN_CAR_COD;AGE_YEARS;CREDIT_INCOME_RATIO;SER_CREDITOS_ATIVOS
0.2897064229328433;0.8;Y;0.7158030629141646;0.1673522468231218;0.39460023132349237
0.8521278715954264;0.0;Y;0.9047862705284;0.38588993857076775;0.2630668208823282
0.3100619927573643;0.0;Y;1.3046840703442015;0.18196024030467062;0.39460023132349237
0.14448888862493176;0.0;N;1.5239979162175112;0.07639614303936693;0.0
0.1813056496449412;0.0;N;1.6135899553827782;0.20392671486627345;0.1315334104411641
0.07429085346466448;0.0;N;1.461003513679433;0.13295222974144247;0.39460023132349237
0.5891177862389921;0.4;N;1.0251755731567276;0.5963213600725602;0.0
0.5271053876875194;0.0;Y;0.39663142338790097;0.42627480486869396;0.2630668208823282
0.5077575193394598;0.0;N;2.0209537584623516;0.44653410346620465;0.2630668208823282
0.5891177862389921;0.4;N;0.13532130915587204;0.6776868030282011;0.0
0.19769552658209547;1.6;N;0.713469936894236;0.36640065546774286;0.39460023132349237
0.12402479710294571;0.0;Y;0.09472491640911053;0.12394974618856243;0.39460023132349237
0.37759349477991827;0.0;N;1.895431578590181;0.16345488246348774;1.0522672835293128
0.7441487826176744;0.8;Y;1.1576971310886852;0.13282886615873427;0.1315334104411641
0.5023004282669302;0.0;Y;0.4493600714382925;0.32035687638430443;0.2630668208823282
0.06697339043559068;0.4;N;0.32150476554619273;0.09391682976875193;0.39460023132349237
0.49609918841178285;0.0;Y;1.8898320761423517;0.22208786295280195;0.1315334104411641
0.2821564134092015;0.0;N;0.5725491252905348;0.7529498508145431;0.0
0.5077575193394598;0.0;N;1.9084970843017823;0.19902431769104498;0.0
0.5373188297289468;0.0;N;2.0158208812185086;0.3902408542885933;0.39460023132349237
0.12402479710294571;0.0;N;2.095613791100075;0.19591770345467113;0.0
0.4893398369696723;0.0;Y;0.25151098494832785;0.20825562801039949;0.2630668208823282
0.31603998797772626;0.4;N;0.34110302411359483;0.3335673708034569;0.0
0.15506200257795788;0.4;Y;0.10825704732469771;0.08102041276603501;0.2630668208823282
0.2027402352042578;0.0;N;0.8035286012634888;0.22455095784721305;0.1315334104411641
0.3138447490690041;0.0;Y;1.927628717665199;0.18398238870514527;0.39460023132349237
0.6750669706313336;0.4;Y;0.40129767542775874;1.1319410502180824;0.0
0.22760100578354328;0.8;N;0.39663142338790097;0.1633456154449463;0.5261336417646564
0.607721505804434;0.8;Y;1.2010932750593615;0.2191343717123773;0.5261336417646564
0.43408678986031;0.8;N;0.7587325816808552;0.3725663732982988;0.0
0.4608823472744014;0.8;N;0.6901386766949478;0.26258169792928715;0.2630668208823282
0.217043394930155;0.0;N;1.6849836115926005;0.19853474177998287;0.0
0.3262968386981399;0.0;N;1.8837659484905367;0.21451330914051966;0.1315334104411641
1.1472293732022478;0.0;Y;1.871167067982921;0.5664873618359919;0.5261336417646564
0.12402479710294571;0.8;N;0.8529908728859801;0.09287263983047205;0.5261336417646564
0.12402479710294571;0.4;Y;0.7158030629141646;0.12394974618856243;0.2630668208823282
0.24804959420589143;0.0;N;1.0443072065201442;0.1488113865240374;0.1315334104411641
0.13952789674081392;0.0;N;1.4554040112316036;0.12209436983823026;0.2630668208823282
0.5261752017092473;0.0;N;1.7745756507578676;0.2624437902724386;1.0522672835293128
0.34454088635198316;0.0;Y;0.49322284061295457;0.25774806811999396;0.1315334104411641
0.14448888862493176;0.8;N;0.4026975510397159;0.26348581724584635;0.0
0.1085216974650775;0.4;N;0.4446938193984349;0.1338943874057533;0.1315334104411641
0.14448888862493176;0.0;N;0.12085592783231336;0.16850182536017236;0.0
0.37728343278716087;0.0;N;0.2095147165896088;0.2802514800648594;0.0
0.2027402352042578;0.0;Y;0.9509821657229909;0.21590059005852008;0.2630668208823282
0.43408678986031;0.8;Y;0.6248111481369405;0.3020129950585769;0.1315334104411641
0.5077575193394598;0.8;Y;0.6822060482271897;0.3699239014894904;0.0
0.8116802846402282;0.0;N;1.0830370984509625;0.5064091478871029;0.0
0.41796356623692704;0.0;N;1.5216647901975826;0.3082101877572725;0.1315334104411641
0.43408678986031;0.0;N;1.4404720047040591;0.38542587072819795;0.0
0.15472093438592477;0.0;N;2.0097547535666935;0.7087908345696999;0.1315334104411641
0.05556310910211969;0.0;N;1.0293751999925995;0.05170172226400793;0.2630668208823282
0.23254649456802323;0.0;Y;1.281819435348899;0.01372968057346427;0.2630668208823282
0.217043394930155;0.0;N;0.15911919455914617;0.13223695963372076;0.1315334104411641
0.5891177862389921;0.4;N;0.45915920072199357;0.3311302314875116;0.39460023132349237
0.17673533587169762;0.0;N;0.1488534400714594;0.12457126295682575;0.2630668208823282
0.8341907853144128;0.4;Y;1.0466403325400728;0.29695851907733756;0.1315334104411641
0.272705723869957;0.8;Y;0.47595770806548116;0.2918713748680291;0.5261336417646564
0.4650557816969156;0.4;Y;1.189894270163703;0.17010860992019836;0.0
0.7119023353709084;0.0;Y;0.5286863561158727;0.39676502760796156;0.1315334104411641
0.21309940638228134;0.0;N;1.7251133791353763;0.19537233796690665;0.5261336417646564
0.13952789674081392;0.0;N;1.00837706581324;0.08168489049175898;0.1315334104411641
0.29196367424011693;0.4;N;0.40643055267160216;0.15502133325697906;0.0
0.13425684286393874;0.0;N;1.3308150817674045;0.2646667214810453;0.2630668208823282
0.747249402545248;0.0;N;1.841769680131818;0.3979570450075037;0.6576670522058206
0.3565712916709689;0.8;Y;0.8455248696222076;0.15502677796165723;0.39460023132349237
0.14448888862493176;0.8;Y;0.8459914948261936;0.10517916410305642;0.2630668208823282
0.08414462359449353;0.0;N;0.7815972166761579;0.08357890186980749;0.39460023132349237
0.2058811631908899;0.0;Y;1.0531730853958736;0.2031518513470742;0.5261336417646564
0.7441487826176744;0.4;Y;1.7666430222901095;0.7454913512554011;0.0
0.4409856691991614;0.0;N;0.8511243720700371;0.3240328724770232;0.39460023132349237
0.07751549818934107;0.4;N;0.24311173127658403;0.1301651376261823;0.2630668208823282
0.2425490944543758;0.4;N;0.45495957388612174;0.26285482818314293;0.39460023132349237
0.15503099637868215;0.0;N;1.2790196841249841;0.08251360437777523;0.2630668208823282
0.3332360260960497;0.0;N;1.1394987481332404;0.17487735078332697;0.2630668208823282
0.8346868845028247;0.0;N;1.2930184402445573;0.6937791125070146;0.9207338730881487
0.09848189013959405;0.0;N;1.2197582832187919;0.07950857490539691;0.0
0.13425684286393874;0.0;N;2.203870838424772;0.198410408592332;0.1315334104411641
0.12402479710294571;0.0;N;1.5165319129537391;0.3725663732982988;0.1315334104411641
0.23874773442317052;0.0;N;1.1824282668999306;0.25919717999933967;0.7892004626469847
0.6750669706313336;0.0;Y;0.578148627738364;0.2422770516544568;0.2630668208823282
0.3720743913088372;0.0;N;0.5916807586539511;0.3874833724165829;0.0
1.3565832307120202;0.0;N;1.3555462175786497;0.7413808975633622;0.39460023132349237
0.8116802846402282;0.0;Y;0.41856280797523193;0.4050555973779216;0.0
0.1697651422745121;0.0;N;0.3551017802331678;0.09076456951507612;0.39460023132349237
0.2922520318933813;0.0;N;1.7232468783194335;0.11570012358118219;0.1315334104411641
0.2821564134092015;0.0;Y;1.5454626756008565;0.2786445463348422;0.2630668208823282
0.5032151111455644;0.0;N;1.5916585707954474;0.42799548071698795;0.39460023132349237
0.7442666061749221;0.0;Y;1.0121100674451262;0.21156280129991867;0.6576670522058206
0.9383716148808874;0.0;Y;1.946760351028615;0.4322620408047996;0.5261336417646564
0.15217222480545925;0.0;Y;1.887498950122423;0.19122108628227935;0.0
1.1315650413281457;0.4;Y;0.978513052758151;0.4657329525963966;0.1315334104411641
1.1315650413281457;0.0;N;0.819393858199005;0.4657329525963966;0.1315334104411641
0.43408678986031;0.0;N;1.903364207057939;0.6577442669069671;0.0
0.15503099637868215;0.0;N;0.04946227162249112;0.17864538476060557;0.5261336417646564
0.13937286574443525;0.0;N;1.7918407833053407;0.3149064286614703;0.1315334104411641
0.662788515718142;0.0;Y;1.558061556108472;0.6672069398826462;0.39460023132349237
0.2821564134092015;0.0;N;1.5631944333523158;0.2786445463348422;0.0
0.05674134467459766;0.0;N;2.012554504790608;0.17553765174929783;0.0
0.06201239855147286;0.4;Y;0.8931206404287559;0.06357140221741336;0.0
0.1435773063662251;0.4;N;0.41856280797523193;0.07331831861129137;0.7892004626469847
0.33535374950658253;0.0;N;1.1147676123219947;0.3521509683050152;0.0
0.23668892279126158;0.0;N;0.44002756735857723;0.11672081924585077;0.2630668208823282
0.5150315736895474;0.0;Y;1.0471069577440586;0.22226619567726102;0.1315334104411641
0.24804959420589143;0.4;Y;0.2580437378041286;0.22339638211545784;0.39460023132349237
0.314849349925538;0.0;N;1.5463959260088282;0.5542753367528219;0.0
0.13937286574443525;0.0;N;2.082548285388473;0.20981810908304416;0.0
0.06201239855147286;0.0;Y;2.0377522658058393;0.08914339005090102;0.1315334104411641
0.0930185978272093;0.4;Y;0.39149854614405755;0.1488113865240374;0.39460023132349237
0.564312826818403;0.8;N;0.5398853610115312;0.5724541614833056;0.0
0.10529705274040091;0.0;Y;0.8968536420606419;0.2977101866629079;0.0
0.38953088150107673;0.8;Y;0.6532752855800723;0.19799362763696715;0.9207338730881487
0.662788515718142;0.0;N;1.630855087930252;0.33342416761192134;0.1315334104411641
0.14448888862493176;0.0;N;1.8562350614553766;0.26348581724584635;0.2630668208823282
0.48343935724749965;0.0;N;1.0695049675353754;0.41213871065425195;0.39460023132349237
0.49609918841178285;0.0;Y;1.0247089479527418;0.5068193653628557;0.1315334104411641
0.04621163940055758;0.4;N;1.0153764438730264;0.15443009799692586;0.1315334104411641
0.41796356623692704;0.8;N;0.5095547227524562;0.3082101877572725;0.5261336417646564
0.8567012859885975;0.8;Y;1.0242423227487563;0.711430845073654;0.39460023132349237
0.06185736755509418;0.0;N;0.3205715151382212;0.08899422005971817;0.2630668208823282
0.34454088635198316;0.0;Y;0.9374500348074035;0.20039108773525774;0.39460023132349237
0.1085216974650775;0.0;N;0.48062396010533887;0.11151888872832716;0.5261336417646564
0.19223843550956587;0.4;N;0.34670252656142403;0.1530733969271179;0.0
0.7119023353709084;0.0;N;1.2300240377064788;0.14856279473373118;0.5261336417646564
0.6426716936280441;0.0;N;1.0662385911074752;0.736242811802065;0.2630668208823282
0.44338864964303093;0.0;N;1.8595014378832773;0.4561015683606897;0.1315334104411641
0.130226036958093;0.4;Y;0.6588747880279013;0.12892202950466006;0.2630668208823282
0.0918403622547313;0.0;N;2.178206452205555;0.19664520550166983;0.0
0.18854869779575323;0.0;Y;1.8310373004401455;0.2637095722326206;0.9207338730881487
0.039191835884530846;0.4;Y;0.34203627452156626;0.11221499049218189;0.6576670522058206
0.03509901758013364;0.0;N;1.8263710484002875;0.10565151088013687;0.1315334104411641
0.12402479710294571;0.4;Y;0.3798329160444135;0.10619135707822758;0.2630668208823282
0.37835934790202896;0.0;N;1.950959977864487;0.35132829580364183;0.5261336417646564
0.33176633225037977;0.0;N;1.1889610197557312;0.19356238387888966;0.9207338730881487
0.4100259792223385;0.0;Y;0.6803395474112466;0.35327369624365285;0.1315334104411641
0.18541707166890384;0.4;N;0.5030219698966557;0.20788270303244236;0.2630668208823282
0.3441626107208192;0.0;Y;0.7559328304569408;0.30046259675521814;0.7892004626469847
0.13952789674081392;0.0;Y;0.10779042212071187;0.16372838564232148;0.1315334104411641
0.8991797789963565;0.0;Y;0.330837269625908;0.55902886227685;0.0
0.6750669706313336;0.0;N;0.1418540620116728;0.65289124499882;0.1315334104411641
0.5891177862389921;0.0;N;1.4843347738787211;0.7454913512554011;0.1315334104411641
0.687345425544525;0.0;N;1.5631944333523158;0.5756364794902048;0.2630668208823282
0.2015402952922868;0.0;Y;0.5501511154992179;0.22339638211545784;0.0
0.4100259792223385;0.4;Y;0.8338592395225636;0.11751880411368337;0.0
0.34454088635198316;0.4;N;0.44842682103032094;0.1803160886618534;0.0
0.5891177862389921;0.0;N;1.7433117620908214;0.24825802245093279;0.5261336417646564
0.2821564134092015;0.8;Y;1.000911062549468;0.30096477753053513;0.0
0.19432205210089537;0.0;N;1.6569860993534546;0.5416654753031673;0.0
0.049721541158570935;0.0;Y;1.643920593641853;0.08790938129884096;0.0
0.13952789674081392;0.0;N;1.7549773921904652;0.16372838564232148;0.1315334104411641
0.7119023353709084;0.0;N;1.9920229958152345;0.7144639930893701;0.1315334104411641
0.46509298913604646;0.0;N;0.922984653483845;0.19853474177998287;0.1315334104411641
0.14858170692932895;0.0;N;2.1058795455877615;0.2156395425739501;0.1315334104411641
0.15503099637868215;0.0;N;0.24031198005266938;0.17864538476060557;0.1315334104411641
0.19763661480347158;0.0;N;2.051751021925413;0.2196402817374739;0.0
0.19840246792558225;0.0;N;0.9463159136831333;0.13760126168664688;0.39460023132349237
0.1085216974650775;0.8;N;1.08443697406292;0.1674576354218925;0.39460023132349237
0.2694314692264393;0.8;N;0.4148298063433459;0.32814086486420746;0.2630668208823282
0.27905579348162785;0.4;N;0.8973202672646277;0.24825802245093279;0.5261336417646564
0.35710149767858407;0.0;N;0.332703770441851;0.2330383574205387;0.0
1.0542107753750387;0.0;Y;0.3159052630983635;0.401252881377693;0.1315334104411641
0.049721541158570935;0.8;N;0.4288285624629189;0.10752441470443305;0.0
0.6356270851525968;0.0;N;1.1754288888401443;0.6410723574274123;0.1315334104411641
0.6747569086385762;0.0;Y;1.146031500989041;0.5301737921074192;0.39460023132349237
0.1085216974650775;0.0;N;0.9817794291860513;0.1674576354218925;0.1315334104411641
0.5077575193394598;0.0;N;0.9407164112353038;0.323638616190327;1.0522672835293128
0.7596518822555425;0.0;N;1.5169985381577247;0.4419477975022927;0.39460023132349237
0.1860371956544186;0.0;Y;1.0060439397933114;0.17367302685951233;0.39460023132349237
0.03714542673233224;0.0;N;1.9038308322619246;0.19250939291112995;0.0
0.7856846871674508;0.8;Y;1.1950271474075462;0.3270645287928277;0.5261336417646564
0.3281696131343944;0.4;N;0.3014398817748048;0.191639731862534;0.0
0.38204598499591397;0.0;N;0.6509421595601436;0.522584246711023;0.0
0.6750669706313336;0.0;Y;0.9491156649070476;0.42425377524315316;0.2630668208823282
0.08153390161547652;0.4;N;0.11712292620042714;0.06731982034085138;0.1315334104411641
0.5373188297289468;0.0;N;1.6093903285469067;0.3902408542885933;0.39460023132349237
0.5856078844809788;0.0;N;1.530530669073312;0.5929441514721807;0.1315334104411641
0.22812190993137563;0.0;N;0.15725269374320314;0.16810876243340558;0.2630668208823282
0.1781058098796852;0.0;N;1.796040410141213;0.20923142350772206;0.2630668208823282
0.2954270666992167;0.4;N;0.7535997044370117;0.15668756205849135;0.0
0.17313861675571224;0.0;N;0.3135721370784346;0.06979387922961439;0.39460023132349237
0.15676734353812338;0.0;N;0.6845391742471185;0.2653394781412799;0.1315334104411641
0.12402479710294571;0.4;N;0.39849792420384406;0.1488113865240374;0.2630668208823282
0.1085216974650775;0.4;N;1.0895698513067633;0.09553636836302402;0.2630668208823282
0.3441626107208192;0.0;N;1.9360279713369428;0.45087316016973117;0.1315334104411641
0.13425684286393874;0.0;N;1.7535775165785081;0.12387202862315616;0.2630668208823282
0.12402479710294571;0.0;N;1.5552618048845577;0.14307408490815854;0.2630668208823282
0.020107520230315076;0.0;N;1.865100940331106;0.11141715479434047;0.2630668208823282
0.662788515718142;0.0;N;1.4246067477685431;0.37051110915978164;0.1315334104411641
0.0826997347082442;0.0;N;1.147898001804984;0.07778939075701467;0.2630668208823282
0.18541707166890384;0.0;N;1.1922273961836318;0.25994302995525387;0.0
0.36040055728152237;0.4;N;0.2580437378041286;0.348353846179456;0.1315334104411641
0.27905579348162785;0.0;N;1.5043996576501093;0.32392397838345977;0.39460023132349237
0.5077575193394598;0.0;Y;1.2262910360745929;0.323638616190327;0.1315334104411641
0.0930185978272093;0.0;Y;0.821260359014948;0.1189773882874692;0.0
0.14448888862493176;0.0;Y;1.2239579100546636;0.10517916410305642;0.0
0.217043394930155;0.8;N;0.7181361889340937;0.1751354894530689;0.1315334104411641
0.3720743913088372;0.4;Y;0.8133277305471899;0.5383107913714564;0.1315334104411641
0.2694314692264393;0.4;N;1.2328237889303937;0.1803160886618534;0.2630668208823282
0.5410333724021801;0.0;N;0.8095947289153038;0.6876581456738137;0.1315334104411641
0.11112621820423937;0.0;N;1.574393438247974;0.28455607850042264;0.0
0.5829661563026861;0.4;N;1.3065505711601446;0.7380925196927322;0.0
0.6182636135581845;0.4;N;1.1931606465916034;0.23274732676774101;0.2630668208823282
0.9022803989239301;0.0;Y;1.5589948065164436;0.4985321519176973;0.0
1.0542107753750387;0.0;N;1.8268376736042733;0.401252881377693;0.6576670522058206
0.799959941314;0.0;N;1.687316737612529;0.39941697171121016;0.1315334104411641
0.13952789674081392;0.8;N;0.7190694393420651;0.20475013321760274;0.0
0.2200944049388875;0.0;N;1.0200426959128843;0.20098112963538148;0.5261336417646564
0.1457291365959612;0.0;Y;1.580926191103775;0.10592501405897063;0.39460023132349237
0.5936756975325254;0.0;N;0.3317705200338795;0.5005293889296444;0.0
1.1315650413281457;0.4;Y;0.7074038092424209;0.4657329525963966;0.7892004626469847
0.4502906296018099;0.0;N;1.7554440173944512;0.2569198763289468;0.2630668208823282
0.5261752017092473;0.0;N;1.3583459688025645;0.6088652138011164;0.39460023132349237
0.36423912475185855;0.0;N;1.2272242864825642;0.22601215249584453;0.2630668208823282
0.86817357972062;0.4;N;1.574393438247974;0.4803002226703525;0.39460023132349237
0.7785842675333071;0.0;N;0.9295174063396456;0.5560582164874392;0.5261336417646564
0.37728343278716087;0.4;N;0.48808996336911115;0.2451752008281526;0.0
0.5138967467960556;0.0;N;0.26317661504797196;0.2617927378459211;0.39460023132349237
0.1674334760889767;0.0;N;0.6966714295507485;0.07919874883371016;0.39460023132349237
0.37575172654293953;0.0;N;1.652786472517583;0.3910216846074399;0.2630668208823282
0.3565650904311138;0.0;N;1.8375700532959462;0.3449368091914306;0.1315334104411641
0.20558970491769796;0.0;N;0.4493600714382925;0.3158237495222491;0.0
0.22014401485772864;0.8;N;0.7797307158602148;0.09258578593742743;0.9207338730881487
0.15503099637868215;0.0;N;0.10172429446889694;0.22339638211545784;0.0
0.31179833991680556;0.0;Y;0.9794463031661227;0.11744310034315808;0.2630668208823282
0.5891177862389921;0.4;N;0.533819233359716;0.7454913512554011;0.39460023132349237
0.1860371956544186;0.0;N;1.342947337071034;0.1156625327434041;0.6576670522058206
0.12402479710294571;0.0;N;2.0914141642642026;0.2068219552251412;0.39460023132349237
0.2318767606636673;0.0;Y;1.238889916582208;0.2525859659901161;0.2630668208823282
0.8341907853144128;0.0;Y;0.9780464275541654;0.2077633670394961;0.39460023132349237
0.5077575193394598;0.0;N;1.4801351470428492;0.5396367634230806;0.0
0.7119023353709084;0.0;Y;1.6037908260990772;0.2745731751804934;0.5261336417646564
0.15068082662029633;0.4;Y;0.41902943317921776;0.17445967480801503;0.39460023132349237
0.06697339043559068;0.4;N;0.7759977142283289;0.1305795318616882;0.1315334104411641
0.2080639996199017;0.0;Y;0.5664829976387198;0.2126340655915982;0.5261336417646564
0.168034996354926;0.4;N;0.3924317965520291;0.10603935285721228;0.0
0.005351669994992108;0.8;N;1.0195760707088986;0.016790126697567024;0.0
